time,frametime,MsDeltaBetweenFrames,LoadMarker,TestMarker
1.2961578,17.9993,1.2236,0,0.1
1.3142291,18.0713,0.072,0,0.1
1.3325673,18.3382,0.2669,0,0.1
1.3516742,19.1069,0.7687,0,0.1
1.3699939,18.3197,0.7872,0,0.1
1.3887476,18.7537,0.434,0,0.1
1.4071129,18.3653,0.3884,0,0.1
1.4263907,19.2778,0.9125,0,0.1
1.4445933,18.2026,1.0752,0,0.1
1.4630331,18.4398,0.2372,0,0.1
1.4814035,18.3704,0.0694,0,0.1
1.5000685,18.665,0.2946,0,0.1
1.5186174,18.5489,0.1161,0,0.1
1.5375277,18.9103,0.3614,0,0.1
1.5557146,18.1869,0.7234,0,0.1
1.5744491,18.7345,0.5476,0,0.1
1.5930851,18.636,0.0985,0,0.1
1.6117174,18.6323,0.0037,0,0.1
1.6302807,18.5633,0.069,0,0.1
1.6489526,18.6719,0.1086,0,0.1
1.6672335,18.2809,0.391,0,0.1
1.6861698,18.9363,0.6554,0,0.1
1.7048526,18.6828,0.2535,0,0.1
1.7234833,18.6307,0.0521,0,0.1
1.7425844,19.1011,0.4704,0,0.1
1.7608918,18.3074,0.7937,0,0.1
1.7799337,19.0419,0.7345,0,0.1
1.7983951,18.4614,0.5805,0,0.1
1.8171835,18.7884,0.327,0,0.1
1.8362376,19.0541,0.2657,0,0.1
1.8551771,18.9395,0.1146,0,0.1
1.8737211,18.544,0.3955,0,0.1
1.8925655,18.8444,0.3004,0,0.1
1.9117221,19.1566,0.3122,0,0.1
1.9305159,18.7938,0.3628,0,0.1
1.9493333,18.8174,0.0236,0,0.1
1.9679807,18.6474,0.17,0,0.1
1.9869752,18.9945,0.3471,0,0.1
2.0061358,19.1606,0.1661,0,0.1
2.0247677,18.6319,0.5287,0,0.1
2.0438449,19.0772,0.4453,0,0.1
2.0627542,18.9093,0.1679,0,0.1
2.0821741,19.4199,0.5106,0,0.1
2.1009623,18.7882,0.6317,0,0.1
2.12013,19.1677,0.3795,0,0.1
2.1390394,18.9094,0.2583,0,0.1
2.1579561,18.9167,0.0073,0,0.1
2.177352,19.3959,0.4792,0,0.1
2.1963313,18.9793,0.4166,0,0.1
2.214858,18.5267,0.4526,0,0.1
2.2344632,19.6052,1.0785,0,0.1
2.2540458,19.5826,0.0226,0,0.1
2.2725347,18.4889,1.0937,0,0.1
2.2914683,18.9336,0.4447,0,0.1
2.3104711,19.0028,0.0692,0,0.1
2.329959,19.4879,0.4851,0,0.1
2.3493024,19.3434,0.1445,0,0.1
2.459435,110.1326,90.7892,0,0.1
2.4756782,16.2432,93.8894,0,0.1
2.4946644,18.9862,2.743,0,0.1
2.513437,18.7726,0.2136,0,0.1
2.5329515,19.5145,0.7419,0,0.1
2.5520622,19.1107,0.4038,0,0.1
2.5712838,19.2216,0.1109,0,0.1
2.5904875,19.2037,0.0179,0,0.1
2.609747,19.2595,0.0558,0,0.1
2.628887,19.14,0.1195,0,0.1
2.6482105,19.3235,0.1835,0,0.1
2.6674766,19.2661,0.0574,0,0.1
2.6863873,18.9107,0.3554,0,0.1
2.7052795,18.8922,0.0185,0,0.1
2.7248271,19.5476,0.6554,0,0.1
2.7441621,19.335,0.2126,0,0.1
2.7631852,19.0231,0.3119,0,0.1
2.7830112,19.826,0.8029,0,0.1
2.8021683,19.1571,0.6689,0,0.1
2.8215205,19.3522,0.1951,0,0.1
2.8407934,19.2729,0.0793,0,0.1
2.8599015,19.1081,0.1648,0,0.1
2.8788883,18.9868,0.1213,0,0.1
2.898723,19.8347,0.8479,0,0.1
2.9182612,19.5382,0.2965,0,0.1
2.9376025,19.3413,0.1969,0,0.1
2.9574041,19.8016,0.4603,0,0.1
2.9769859,19.5818,0.2198,0,0.1
2.9962244,19.2385,0.3433,0,0.1
3.0155093,19.2849,0.0464,0,0.1
3.034944,19.4347,0.1498,0,0.1
3.0544653,19.5213,0.0866,0,0.1
3.0735329,19.0676,0.4537,0,0.1
3.09423,20.6971,1.6295,0,0.1
3.1131115,18.8815,1.8156,0,0.1
3.1318234,18.7119,0.1696,0,0.1
3.1512322,19.4088,0.6969,0,0.1
3.1707511,19.5189,0.1101,0,0.1
3.1901448,19.3937,0.1252,0,0.1
3.2093385,19.1937,0.2,0,0.1
3.2286653,19.3268,0.1331,0,0.1
3.248442,19.7767,0.4499,0,0.1
3.2681491,19.7071,0.0696,0,0.1
3.2873825,19.2334,0.4737,0,0.1
3.3066568,19.2743,0.0409,0,0.1
3.326334,19.6772,0.4029,0,0.1
3.3457369,19.4029,0.2743,0,0.1
3.3651681,19.4312,0.0283,0,0.1
3.3848598,19.6917,0.2605,0,0.1
3.4043307,19.4709,0.2208,0,0.1
3.4237184,19.3877,0.0832,0,0.1
3.4433667,19.6483,0.2606,0,0.1
3.4629185,19.5518,0.0965,0,0.1
3.4822394,19.3209,0.2309,0,0.1
3.5019935,19.7541,0.4332,0,0.1
3.5216373,19.6438,0.1103,0,0.1
3.5416988,20.0615,0.4177,0,0.1
3.5614667,19.7679,0.2936,0,0.1
3.5815016,20.0349,0.267,0,0.1
3.6005918,19.0902,0.9447,0,0.1
3.6203749,19.7831,0.6929,0,0.1
3.6398945,19.5196,0.2635,0,0.1
3.6595077,19.6132,0.0936,0,0.1
3.6784661,18.9584,0.6548,0,0.1
3.6979947,19.5286,0.5702,0,0.1
3.7175647,19.57,0.0414,0,0.1
3.7373221,19.7574,0.1874,0,0.1
3.756793,19.4709,0.2865,0,0.1
3.77648,19.687,0.2161,0,0.1
3.7956355,19.1555,0.5315,0,0.1
3.8153418,19.7063,0.5508,0,0.1
3.8349002,19.5584,0.1479,0,0.1
3.8543988,19.4986,0.0598,0,0.1
3.8739819,19.5831,0.0845,0,0.1
3.8937973,19.8154,0.2323,0,0.1
3.9132747,19.4774,0.338,0,0.1
3.9329706,19.6959,0.2185,0,0.1
3.9527173,19.7467,0.0508,0,0.1
3.9726148,19.8975,0.1508,0,0.1
3.9924151,19.8003,0.0972,0,0.1
4.0119366,19.5215,0.2788,0,0.1
4.0313605,19.4239,0.0976,0,0.1
4.0510746,19.7141,0.2902,0,0.1
4.0707917,19.7171,0.003,0,0.1
4.0903681,19.5764,0.1407,0,0.1
4.1101721,19.804,0.2276,0,0.1
4.12983,19.6579,0.1461,0,0.1
4.149358,19.528,0.1299,0,0.1
4.1689578,19.5998,0.0718,0,0.1
4.1885879,19.6301,0.0303,0,0.1
4.2081605,19.5726,0.0575,0,0.1
4.2278149,19.6544,0.0818,0,0.1
4.2475194,19.7045,0.0501,0,0.1
4.2673766,19.8572,0.1527,0,0.1
4.2872487,19.8721,0.0149,0,0.1
4.306909,19.6603,0.2118,0,0.1
4.326649,19.74,0.0797,0,0.1
4.3464896,19.8406,0.1006,0,0.1
4.3660692,19.5796,0.261,0,0.1
4.3859144,19.8452,0.2656,0,0.1
4.4055337,19.6193,0.2259,0,0.1
4.4251411,19.6074,0.0119,0,0.1
4.4448315,19.6904,0.083,0,0.1
4.4645276,19.6961,0.0057,0,0.1
4.4840407,19.5131,0.183,0,0.1
4.5037589,19.7182,0.2051,0,0.1
4.5233684,19.6095,0.1087,0,0.1
4.5429814,19.613,0.0035,0,0.1
4.5625283,19.5469,0.0661,0,0.1
4.5823397,19.8114,0.2645,0,0.1
4.6020133,19.6736,0.1378,0,0.1
4.6215107,19.4974,0.1762,0,0.1
4.6413777,19.867,0.3696,0,0.1
4.6612578,19.8801,0.0131,0,0.1
4.6806173,19.3595,0.5206,0,0.1
4.7001744,19.5571,0.1976,0,0.1
4.7197533,19.5789,0.0218,0,0.1
4.7396992,19.9459,0.367,0,0.1
4.7586622,18.963,0.9829,0,0.1
4.7782065,19.5443,0.5813,0,0.1
4.7975389,19.3324,0.2119,0,0.1
4.8170504,19.5115,0.1791,0,0.1
4.8365978,19.5474,0.0359,0,0.1
4.8560741,19.4763,0.0711,0,0.1
4.8752422,19.1681,0.3082,0,0.1
4.8952935,20.0513,0.8832,0,0.1
4.9142171,18.9236,1.1277,0,0.1
4.9331777,18.9606,0.037,0,0.1
4.9526288,19.4511,0.4905,0,0.1
4.9718995,19.2707,0.1804,0,0.1
4.9915364,19.6369,0.3662,0,0.1
5.0106232,19.0868,0.5501,0,0.1
5.0302208,19.5976,0.5108,0,0.1
5.0493443,19.1235,0.4741,0,0.1
5.0686009,19.2566,0.1331,0,0.1
5.088098,19.4971,0.2405,0,0.1
5.1077296,19.6316,0.1345,0,0.1
5.1269937,19.2641,0.3675,0,0.1
5.1462331,19.2394,0.0247,0,0.1
5.1654813,19.2482,0.0088,0,0.1
5.1848312,19.3499,0.1017,0,0.1
5.2043682,19.537,0.1871,0,0.1
5.2236483,19.2801,0.2569,0,0.1
5.243079,19.4307,0.1506,0,0.1
5.262617,19.538,0.1073,0,0.1
5.2819126,19.2956,0.2424,0,0.1
5.30114,19.2274,0.0682,0,0.1
5.3207878,19.6478,0.4204,0,0.1
5.3401366,19.3488,0.299,0,0.1
5.3594928,19.3562,0.0074,0,0.1
5.3790345,19.5417,0.1855,0,0.1
5.3982569,19.2224,0.3193,0,0.1
5.4176396,19.3827,0.1603,0,0.1
5.4369636,19.324,0.0587,0,0.1
5.4563187,19.3551,0.0311,0,0.1
5.4757654,19.4467,0.0916,0,0.1
5.4951314,19.366,0.0807,0,0.1
5.5144829,19.3515,0.0145,0,0.1
5.5336835,19.2006,0.1509,0,0.1
5.5525289,18.8454,0.3552,0,0.1
5.571695,19.1661,0.3207,0,0.1
5.5909896,19.2946,0.1285,0,0.1
5.6102195,19.2299,0.0647,0,0.1
5.6294326,19.2131,0.0168,0,0.1
5.6486149,19.1823,0.0308,0,0.1
5.6682747,19.6598,0.4775,0,0.1
5.6874433,19.1686,0.4912,0,0.1
5.7068261,19.3828,0.2142,0,0.1
5.7262363,19.4102,0.0274,0,0.1
5.7455243,19.288,0.1222,0,0.1
5.7648031,19.2788,0.0092,0,0.1
5.7840255,19.2224,0.0564,0,0.1
5.8033976,19.3721,0.1497,0,0.1
5.822507,19.1094,0.2627,0,0.1
5.8418785,19.3715,0.2621,0,0.1
5.8616933,19.8148,0.4433,0,0.1
5.8809041,19.2108,0.604,0,0.1
5.900522,19.6179,0.4071,0,0.1
5.9193511,18.8291,0.7888,0,0.1
5.9385058,19.1547,0.3256,0,0.1
5.9577581,19.2523,0.0976,0,0.1
5.9768063,19.0482,0.2041,0,0.1
5.9957523,18.946,0.1022,0,0.1
6.0144,18.6477,0.2983,0,0.1
6.0333238,18.9238,0.2761,0,0.1
6.0516814,18.3576,0.5662,0,0.1
6.0700773,18.3959,0.0383,0,0.1
6.0877188,17.6415,0.7544,0,0.1
6.1052141,17.4953,0.1462,0,0.1
6.1223604,17.1463,0.349,0,0.1
6.1400937,17.7333,0.587,0,0.1
6.1571594,17.0657,0.6676,0,0.1
6.1742613,17.1019,0.0362,0,0.1
6.191245,16.9837,0.1182,0,0.1
6.208402,17.157,0.1733,0,0.1
6.2256256,17.2236,0.0666,0,0.1
6.242319,16.6934,0.5302,0,0.1
6.2593528,17.0338,0.3404,0,0.1
6.2765154,17.1626,0.1288,0,0.1
6.2934525,16.9371,0.2255,0,0.1
6.3103434,16.8909,0.0462,0,0.1
6.3271823,16.8389,0.052,0,0.1
6.3440451,16.8628,0.0239,0,0.1
6.3610015,16.9564,0.0936,0,0.1
6.3777993,16.7978,0.1586,0,0.1
6.3951315,17.3322,0.5344,0,0.1
6.4111894,16.0579,1.2743,0,0.1
6.4280088,16.8194,0.7615,0,0.1
6.4445067,16.4979,0.3215,0,0.1
6.4613915,16.8848,0.3869,0,0.1
6.4784674,17.0759,0.1911,0,0.1
6.4954738,17.0064,0.0695,0,0.1
6.5125391,17.0653,0.0589,0,0.1
6.5290874,16.5483,0.517,0,0.1
6.5460851,16.9977,0.4494,0,0.1
6.5630307,16.9456,0.0521,0,0.1
6.579759,16.7283,0.2173,0,0.1
6.5962874,16.5284,0.1999,0,0.1
6.6133434,17.056,0.5276,0,0.1
6.6299004,16.557,0.499,0,0.1
6.6469108,17.0104,0.4534,0,0.1
6.663387,16.4762,0.5342,0,0.1
6.7163089,52.9219,36.4457,0,0.1
6.7314234,15.1145,37.8074,0,0.1
6.7483791,16.9557,1.8412,0,0.1
6.7649019,16.5228,0.4329,0,0.1
6.7821045,17.2026,0.6798,0,0.1
6.7990715,16.967,0.2356,0,0.1
6.8156016,16.5301,0.4369,0,0.1
6.833442,17.8404,1.3103,0,0.1
6.8499858,16.5438,1.2966,0,0.1
6.8667135,16.7277,0.1839,0,0.1
6.883509,16.7955,0.0678,0,0.1
6.8999145,16.4055,0.39,0,0.1
6.9169412,17.0267,0.6212,0,0.1
6.9336824,16.7412,0.2855,0,0.1
6.9501271,16.4447,0.2965,0,0.1
6.9668566,16.7295,0.2848,0,0.1
6.9837361,16.8795,0.15,0,0.1
7.0001324,16.3963,0.4832,0,0.1
7.0170199,16.8875,0.4912,0,0.1
7.0337388,16.7189,0.1686,0,0.1
7.0505046,16.7658,0.0469,0,0.1
7.067213,16.7084,0.0574,0,0.1
7.0840448,16.8318,0.1234,0,0.1
7.1008014,16.7566,0.0752,0,0.1
7.11776,16.9586,0.202,0,0.1
7.1343405,16.5805,0.3781,0,0.1
7.1514378,17.0973,0.5168,0,0.1
7.1682627,16.8249,0.2724,0,0.1
7.1848588,16.5961,0.2288,0,0.1
7.201271,16.4122,0.1839,0,0.1
7.2183292,17.0582,0.646,0,0.1
7.2349108,16.5816,0.4766,0,0.1
7.2519686,17.0578,0.4762,0,0.1
7.2686513,16.6827,0.3751,0,0.1
7.2851216,16.4703,0.2124,0,0.1
7.3019554,16.8338,0.3635,0,0.1
7.3187681,16.8127,0.0211,0,0.1
7.3352119,16.4438,0.3689,0,0.1
7.3519053,16.6934,0.2496,0,0.1
7.3690464,17.1411,0.4477,0,0.1
7.3858339,16.7875,0.3536,0,0.1
7.4025071,16.6732,0.1143,0,0.1
7.4192966,16.7895,0.1163,0,0.1
7.4361522,16.8556,0.0661,0,0.1
7.4526666,16.5144,0.3412,0,0.1
7.4692939,16.6273,0.1129,0,0.1
7.486029,16.7351,0.1078,0,0.1
7.5027946,16.7656,0.0305,0,0.1
7.5195481,16.7535,0.0121,0,0.1
7.5369212,17.3731,0.6196,0,0.1
7.5532717,16.3505,1.0226,0,0.1
7.5718236,18.5519,2.2014,0,0.1
7.5885069,16.6833,1.8686,0,0.1
7.605573,17.0661,0.3828,0,0.1
7.6226307,17.0577,0.0084,0,0.1
7.6400576,17.4269,0.3692,0,0.1
7.6565428,16.4852,0.9417,0,0.1
7.6734594,16.9166,0.4314,0,0.1
7.6905094,17.05,0.1334,0,0.1
7.7074595,16.9501,0.0999,0,0.1
7.7241141,16.6546,0.2955,0,0.1
7.7408111,16.697,0.0424,0,0.1
7.7578183,17.0072,0.3102,0,0.1
7.7746665,16.8482,0.159,0,0.1
7.7917442,17.0777,0.2295,0,0.1
7.8087392,16.995,0.0827,0,0.1
7.8254008,16.6616,0.3334,0,0.1
7.8421389,16.7381,0.0765,0,0.1
7.8591664,17.0275,0.2894,0,0.1
7.8789548,19.7884,2.7609,0,0.1
7.8933537,14.3989,5.3895,0,0.1
7.9103073,16.9536,2.5547,0,0.1
7.9272827,16.9754,0.0218,0,0.1
7.9439431,16.6604,0.315,0,0.1
7.9626601,18.717,2.0566,0,0.1
7.9787089,16.0488,2.6682,0,0.1
7.9957542,17.0453,0.9965,0,0.1
8.0124553,16.7011,0.3442,0,0.1
8.0291927,16.7374,0.0363,0,0.1
8.046292,17.0993,0.3619,0,0.1
8.0633408,17.0488,0.0505,0,0.1
8.0803988,17.058,0.0092,0,0.1
8.0972139,16.8151,0.2429,0,0.1
8.1145062,17.2923,0.4772,0,0.1
8.1340622,19.556,2.2637,0,0.1
8.1503135,16.2513,3.3047,0,0.1
8.1672983,16.9848,0.7335,0,0.1
8.1842865,16.9882,0.0034,0,0.1
8.2011729,16.8864,0.1018,0,0.1
8.2186674,17.4945,0.6081,0,0.1
8.2357155,17.0481,0.4464,0,0.1
8.252372,16.6565,0.3916,0,0.1
8.2692822,16.9102,0.2537,0,0.1
8.286621,17.3388,0.4286,0,0.1
8.3036147,16.9937,0.3451,0,0.1
8.3207224,17.1077,0.114,0,0.1
8.3380489,17.3265,0.2188,0,0.1
8.3552546,17.2057,0.1208,0,0.1
8.3725223,17.2677,0.062,0,0.1
8.3900764,17.5541,0.2864,0,0.1
8.4076081,17.5317,0.0224,0,0.1
8.4245043,16.8962,0.6355,0,0.1
8.4419878,17.4835,0.5873,0,0.1
8.4592026,17.2148,0.2687,0,0.1
8.4766366,17.434,0.2192,0,0.1
8.4939245,17.2879,0.1461,0,0.1
8.5112231,17.2986,0.0107,0,0.1
8.52848,17.2569,0.0417,0,0.1
8.5454501,16.9701,0.2868,0,0.1
8.5626666,17.2165,0.2464,0,0.1
8.5804874,17.8208,0.6043,0,0.1
8.5970531,16.5657,1.2551,0,0.1
8.6148569,17.8038,1.2381,0,0.1
8.6323015,17.4446,0.3592,0,0.1
8.6492533,16.9518,0.4928,0,0.1
8.6670292,17.7759,0.8241,0,0.1
8.6860259,18.9967,1.2208,0,0.1
8.703334,17.3081,1.6886,0,0.1
8.7230391,19.7051,2.397,0,0.1
8.7385875,15.5484,4.1567,0,0.1
8.7563546,17.7671,2.2187,0,0.1
8.7737995,17.4449,0.3222,0,0.1
8.7912307,17.4312,0.0137,0,0.1
8.8085449,17.3142,0.117,0,0.1
8.8265775,18.0326,0.7184,0,0.1
8.8435617,16.9842,1.0484,0,0.1
8.8613461,17.7844,0.8002,0,0.1
8.8786417,17.2956,0.4888,0,0.1
8.8964852,17.8435,0.5479,0,0.1
8.9138359,17.3507,0.4928,0,0.1
8.9314513,17.6154,0.2647,0,0.1
8.9493494,17.8981,0.2827,0,0.1
8.9667795,17.4301,0.468,0,0.1
8.9849398,18.1603,0.7302,0,0.1
9.0022746,17.3348,0.8255,0,0.1
9.0202383,17.9637,0.6289,0,0.1
9.0379719,17.7336,0.2301,0,0.1
9.0561935,18.2216,0.488,0,0.1
9.0734746,17.2811,0.9405,0,0.1
9.0914535,17.9789,0.6978,0,0.1
9.109183,17.7295,0.2494,0,0.1
9.1269126,17.7296,1E-04,0,0.1
9.1452627,18.3501,0.6205,0,0.1
9.1629433,17.6806,0.6695,0,0.1
9.1806395,17.6962,0.0156,0,0.1
9.1989245,18.285,0.5888,0,0.1
9.2163216,17.3971,0.8879,0,0.1
9.2426972,26.3756,8.9785,0,0.1
9.2699542,27.257,0.8814,0,0.1
9.2907038,20.7496,6.5074,0,0.1
9.3137009,22.9971,2.2475,0,0.1
9.3338173,20.1164,2.8807,0,0.1
9.355838,22.0207,1.9043,0,0.1
9.377143,21.305,0.7157,0,0.1
9.3980804,20.9374,0.3676,0,0.1
9.4177656,19.6852,1.2522,0,0.1
9.4376794,19.9138,0.2286,0,0.1
9.4569113,19.2319,0.6819,0,0.1
9.4783206,21.4093,2.1774,0,0.1
9.4935909,15.2703,6.139,0,0.1
9.5099291,16.3382,1.0679,0,0.1
9.5263257,16.3966,0.0584,0,0.1
9.5429487,16.623,0.2264,0,0.1
9.5591866,16.2379,0.3851,0,0.1
9.5755617,16.3751,0.1372,0,0.1
9.5934308,17.8691,1.494,0,0.1
9.6092258,15.795,2.0741,0,0.1
9.6261374,16.9116,1.1166,0,0.1
9.6422252,16.0878,0.8238,0,0.1
9.6581463,15.9211,0.1667,0,0.1
9.6740899,15.9436,0.0225,0,0.1
9.6903461,16.2562,0.3126,0,0.1
9.7063382,15.9921,0.2641,0,0.1
9.7225053,16.1671,0.175,0,0.1
9.739641,17.1357,0.9686,0,0.1
9.7543213,14.6803,2.4554,0,0.1
9.7697196,15.3983,0.718,0,0.1
9.7863322,16.6126,1.2143,0,0.1
9.8012766,14.9444,1.6682,0,0.1
9.8172603,15.9837,1.0393,0,0.1
9.8331691,15.9088,0.0749,0,0.1
9.8483923,15.2232,0.6856,0,0.1
9.8641634,15.7711,0.5479,0,0.1
9.8796182,15.4548,0.3163,0,0.1
9.8957214,16.1032,0.6484,0,0.1
9.9106145,14.8931,1.2101,0,0.1
9.9263603,15.7458,0.8527,0,0.1
9.9414313,15.071,0.6748,0,0.1
9.9569385,15.5072,0.4362,0,0.1
9.9722907,15.3522,0.155,0,0.1
9.9878559,15.5652,0.213,0,0.1
10.0037534,15.8975,0.3323,0,0.1
10.0202085,16.4551,0.5576,0,0.1
10.0365986,16.3901,0.065,0,0.1
10.0508865,14.2879,2.1022,0,0.1
10.0664182,15.5317,1.2438,0,0.1
10.0813281,14.9099,0.6218,0,0.1
10.0968025,15.4744,0.5645,0,0.1
10.1122397,15.4372,0.0372,0,0.1
10.1275684,15.3287,0.1085,0,0.1
10.1428561,15.2877,0.041,0,0.1
10.1582311,15.375,0.0873,0,0.1
10.1735498,15.3187,0.0563,0,0.1
10.1887573,15.2075,0.1112,0,0.1
10.2045272,15.7699,0.5624,0,0.1
10.2199373,15.4101,0.3598,0,0.1
10.2351211,15.1838,0.2263,0,0.1
10.2506079,15.4868,0.303,0,0.1
10.2660563,15.4484,0.0384,0,0.1
10.2814546,15.3983,0.0501,0,0.1
10.2977286,16.274,0.8757,0,0.1
10.3121897,14.4611,1.8129,0,0.1
10.3276736,15.4839,1.0228,0,0.1
10.3428374,15.1638,0.3201,0,0.1
10.3583439,15.5065,0.3427,0,0.1
10.3736493,15.3054,0.2011,0,0.1
10.3889227,15.2734,0.032,0,0.1
10.4043005,15.3778,0.1044,0,0.1
10.4192931,14.9926,0.3852,0,0.1
10.4345885,15.2954,0.3028,0,0.1
10.4498829,15.2944,0.001,0,0.1
10.4651492,15.2663,0.0281,0,0.1
10.4802958,15.1466,0.1197,0,0.1
10.4952782,14.9824,0.1642,0,0.1
10.5104933,15.2151,0.2327,0,0.1
10.525854,15.3607,0.1456,0,0.1
10.5407234,14.8694,0.4913,0,0.1
10.556408,15.6846,0.8152,0,0.1
10.5719688,15.5608,0.1238,0,0.1
10.5864866,14.5178,1.043,0,0.1
10.6019747,15.4881,0.9703,0,0.1
10.617403,15.4283,0.0598,0,0.1
10.6326734,15.2704,0.1579,0,0.1
10.6482923,15.6189,0.3485,0,0.1
10.6635795,15.2872,0.3317,0,0.1
10.6788311,15.2516,0.0356,0,0.1
10.6933197,14.4886,0.763,0,0.1
10.7102382,16.9185,2.4299,0,0.1
10.7241326,13.8944,3.0241,0,0.1
10.7386947,14.5621,0.6677,0,0.1
10.7533729,14.6782,0.1161,0,0.1
10.7685909,15.218,0.5398,0,0.1
10.7824526,13.8617,1.3563,0,0.1
10.7973862,14.9336,1.0719,0,0.1
10.8121368,14.7506,0.183,0,0.1
10.8275756,15.4388,0.6882,0,0.1
10.8421846,14.609,0.8298,0,0.1
10.8566616,14.477,0.132,0,0.1
10.8712525,14.5909,0.1139,0,0.1
10.8864434,15.1909,0.6,0,0.1
10.9014692,15.0258,0.1651,0,0.1
10.9162409,14.7717,0.2541,0,0.1
10.9312239,14.983,0.2113,0,0.1
10.945882,14.6581,0.3249,0,0.1
10.9606082,14.7262,0.0681,0,0.1
10.9754317,14.8235,0.0973,0,0.1
10.9901287,14.697,0.1265,0,0.1
11.0047676,14.6389,0.0581,0,0.1
11.019065,14.2974,0.3415,0,0.1
11.033722,14.657,0.3596,0,0.1
11.0484383,14.7163,0.0593,0,0.1
11.06297,14.5317,0.1846,0,0.1
11.07749,14.52,0.0117,0,0.1
11.0917145,14.2245,0.2955,0,0.1
11.106712,14.9975,0.773,0,0.1
11.1211211,14.4091,0.5884,0,0.1
11.1366848,15.5637,1.1546,0,0.1
11.1501045,13.4197,2.144,0,0.1
11.1648252,14.7207,1.301,0,0.1
11.1793647,14.5395,0.1812,0,0.1
11.1940648,14.7001,0.1606,0,0.1
11.2081749,14.1101,0.59,0,0.1
11.2231363,14.9614,0.8513,0,0.1
11.2378868,14.7505,0.2109,0,0.1
11.2523194,14.4326,0.3179,0,0.1
11.2673657,15.0463,0.6137,0,0.1
11.2816416,14.2759,0.7704,0,0.1
11.2968267,15.1851,0.9092,0,0.1
11.310921,14.0943,1.0908,0,0.1
11.3259168,14.9958,0.9015,0,0.1
11.3406192,14.7024,0.2934,0,0.1
11.3549348,14.3156,0.3868,0,0.1
11.3696592,14.7244,0.4088,0,0.1
11.3843937,14.7345,0.0101,0,0.1
11.3985678,14.1741,0.5604,0,0.1
11.4131326,14.5648,0.3907,0,0.1
11.4279362,14.8036,0.2388,0,0.1
11.4423594,14.4232,0.3804,0,0.1
11.4567802,14.4208,0.0024,0,0.1
11.4714236,14.6434,0.2226,0,0.1
11.486244,14.8204,0.177,0,0.1
11.5008457,14.6017,0.2187,0,0.1
11.5154118,14.5661,0.0356,0,0.1
11.5305981,15.1863,0.6202,0,0.1
11.5448064,14.2083,0.978,0,0.1
11.5599694,15.163,0.9547,0,0.1
11.574149,14.1796,0.9834,0,0.1
11.588578,14.429,0.2494,0,0.1
11.6030321,14.4541,0.0251,0,0.1
11.6174281,14.396,0.0581,0,0.1
11.6320819,14.6538,0.2578,0,0.1
11.6462017,14.1198,0.534,0,0.1
11.660798,14.5963,0.4765,0,0.1
11.6751459,14.3479,0.2484,0,0.1
11.6895501,14.4042,0.0563,0,0.1
11.7037534,14.2033,0.2009,0,0.1
11.7178977,14.1443,0.059,0,0.1
11.7325092,14.6115,0.4672,0,0.1
11.747143,14.6338,0.0223,0,0.1
11.7618483,14.7053,0.0715,0,0.1
11.7757996,13.9513,0.754,0,0.1
11.7900853,14.2857,0.3344,0,0.1
11.8047281,14.6428,0.3571,0,0.1
11.8190354,14.3073,0.3355,0,0.1
11.8331594,14.124,0.1833,0,0.1
11.8476895,14.5301,0.4061,0,0.1
11.8621389,14.4494,0.0807,0,0.1
11.8766766,14.5377,0.0883,0,0.1
11.8909311,14.2545,0.2832,0,0.1
11.9050966,14.1655,0.089,0,0.1
11.918805,13.7084,0.4571,0,0.1
11.9292976,10.4926,3.2158,0,0.1
11.9393065,10.0089,0.4837,0,0.1
11.9500167,10.7102,0.7013,0,0.1
11.9604304,10.4137,0.2965,0,0.1
11.970921,10.4906,0.0769,0,0.1
11.9812607,10.3397,0.1509,0,0.1
11.9915682,10.3075,0.0322,0,0.1
12.002086,10.5178,0.2103,0,0.1
12.0125025,10.4165,0.1013,0,0.1
12.0228139,10.3114,0.1051,0,0.1
12.0335645,10.7506,0.4392,0,0.1
12.0436774,10.1129,0.6377,0,0.1
12.0540711,10.3937,0.2808,0,0.1
12.0641744,10.1033,0.2904,0,0.1
12.0742461,10.0717,0.0316,0,0.1
12.084612,10.3659,0.2942,0,0.1
12.0946468,10.0348,0.3311,0,0.1
12.1047458,10.099,0.0642,0,0.1
12.1151002,10.3544,0.2554,0,0.1
12.1253648,10.2646,0.0898,0,0.1
12.1356605,10.2957,0.0311,0,0.1
12.1458976,10.2371,0.0586,0,0.1
12.1559335,10.0359,0.2012,0,0.1
12.1665587,10.6252,0.5893,0,0.1
12.177857,11.2983,0.6731,0,0.1
12.1877723,9.9153,1.383,0,0.1
12.1988739,11.1016,1.1863,0,0.1
12.2084565,9.5826,1.519,0,0.1
12.2181723,9.7158,0.1332,0,0.1
12.2274198,9.2475,0.4683,0,0.1
12.237342,9.9222,0.6747,0,0.1
12.2484821,11.1401,1.2179,0,0.1
12.2581401,9.658,1.4821,0,0.1
12.2693725,11.2324,1.5744,0,0.1
12.2789523,9.5798,1.6526,0,0.1
12.2885859,9.6336,0.0538,0,0.1
12.2979123,9.3264,0.3072,0,0.1
12.3092066,11.2943,1.9679,0,0.1
12.3183948,9.1882,2.1061,0,0.1
12.3280602,9.6654,0.4772,0,0.1
12.3377727,9.7125,0.0471,0,0.1
12.3482435,10.4708,0.7583,0,0.1
12.3585466,10.3031,0.1677,0,0.1
