sw.intercept.QueryHW.data.Triggers.FrameNumber,FrameRate,Mean(HWContext),Mean(GPUBusyTicksDelta),Mean(SliceFreq),Mean(UnsliceFreq),Mean(hw.gpu.eu_count),Mean(hw.gpu.eu_threads),Mean(hw.gpu.info.timestamp_freq),Mean(hw.gpu.symbols.GpuTimestampFrequency),Mean(hw.gpu.symbols.XeCoreTotalCount),Mean(GPUTimeDelta),Mean(GPUTicksDelta),Mean(hw.raw.BMG_AMX_20_WW30.cycle_count),Mean(hw.raw.BMG_AMX_20_WW30.GPU_TIME),Mean(hw.md.BMG_AMX_20_WW30.CLIPPER_PRIMITIVE_OUTPUT),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_READ),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.L3_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RASTERIZER_TRANSACTION_OUTPUT),Mean(hw.md.BMG_AMX_20_WW30.RENDER_CACHE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RT_INSTANCE_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_INTERNAL_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_QUAD_TEST_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_TRAVERSAL_STEP_RAY_COUNT),Mean(hw.raw.BMG_AMX_20_WW30.SAMPLER_ACTIVE_CYCLES),Mean(hw.md.BMG_AMX_20_WW30.std.dispatch.tdg_tdc.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.gs_ms_sol.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.hs_task_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.sol_cl.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.te_ted.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ted_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf_vs.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vfg_vf.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.evict.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.rd_return.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.rd),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.wr),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_accept.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_reject.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.URB_READ),Mean(hw.md.BMG_AMX_20_WW30.URB_WRITE),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_ALU2_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_CONTROL_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_MATH),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_SEND_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_BF16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT2),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT4),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT8),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ALL_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ASYNC_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_PS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_VS_CYCLES),Mean(ReportReason),Mean(Context),Min(GPUTimestamp),Max(GPUTimestamp)
2882,17.913089273,22094.175346,0,0,2800,160,8,19200000,19200000,20,183.99901121,26819.887278,26819.887278,183.99901121,110.65293342,263504.9176,122978.63678,17688.951879,584.40210943,3116.0527357,1880.2831246,21027.895188,6997.7521424,29905.930455,99481.840475,160.88464074,0,0,612.64337508,611.28642057,612.64337508,0,0,917.91034937,58.445945946,620.02340145,3.2148978247,404.92584047,801.686882,8181.6028345,52434.286091,160414.12492,101505.29862,111.25741595,291.7336849,106.44199077,293.45847067,2186.9940672,3079.2752142,0,107198.77554,6172.568886,1170775.7373,0,39621.370138,593736.41826,35847.642057,260220.96243,252502.68227,0,0,0,0,0,3022356.5755,110791.04977,2132887.4483,509301.94397,39073.588332,24.17336849,802365445.94,42783533425,42784091676
2883,17.521757643,22083.924331,0,0,2800,160,8,19200000,19200000,20,186.14514025,27131.858447,27131.858447,186.14514025,124.32909328,248479.47815,108406.81539,16781.150033,637.96151337,3115.9184605,1831.4292237,20559.680039,7066.1275277,29457.236791,98802.322244,200.35616438,0,0,714.16894977,712.8320287,714.16894977,0,0,1126.4673842,57.622635356,724.03848663,3.5244618395,395.85551207,1012.9279191,8068.3796477,50903.97032,158590.93999,103001.30007,125.26810176,345.4458578,106.72341813,292.043379,2690.2971298,3949.7100457,0,107178.62622,6180.316047,1168274.1171,0,42517.334312,605477.52772,34875.075016,259079.02153,251931.98271,0,0,0,0,0,2982067.7756,109791.06327,2073046.5868,533576.83399,47209.674168,24.671232877,819624946.2,42784091678,42784662397
2884,17.711873863,21918.063158,0,0,2800,160,8,19200000,19200000,20,185.72203947,27069.714474,27069.714474,185.72203947,116.09539474,262846.4,124232.08421,17192.032895,604.18947368,3138.8253289,1902.4463816,21131.405921,7344.8226974,30378.675,100036.72007,168.85164474,0,0,625.48059211,624.13223684,625.48059211,0,0,954.39177632,55.239473684,633.35953947,3.2332236842,387.48651316,844.80065789,8198.0526316,51580.249013,160217.39803,101838.94803,116.78453947,294.84901316,107.09638158,294.13059211,2291.2898026,3272.5898026,0,108008.59276,6216.3661184,1179841.6766,0,41145.259211,600521.73092,35388.575,261850.91447,251656.10822,0,0,0,0,0,3035951.1688,110487.96217,2115267.8559,545674.46447,40547.414145,24.500657895,813718649.29,42784662399,42785226992
2885,17.75205702,22074.843801,0,0,2800,160,8,19200000,19200000,20,185.24038145,27000.641236,27000.641236,185.24038145,126.09766524,250630.90299,108722.55179,17326.18415,607.19302861,3171.3653403,1920.357777,21493.584676,7483.6448537,30897.587307,101379.90924,171.93883591,0,0,633.92831305,632.57349556,633.92831305,0,0,971.08484051,56.072015784,642.01709964,3.2989148306,387.74251891,861.07793489,8045.5669188,52710.475173,162581.69911,101594.55936,126.9085827,290.3590924,104.36928642,294.06083525,2338.3531733,3344.020388,0,109383.67017,6295.4166393,1194891.123,0,41645.226241,607262.27425,35991.556725,264094.85959,254378.15916,0,0,0,0,0,3025734.1411,109643.61953,2105159.4038,536008.15751,41289.316014,24.617231174,817753224.71,42785226993,42785790308
2886,17.299990485,21914.592569,0,0,2800,160,8,19200000,19200000,20,186.76478191,27222.127302,27222.127302,186.76478191,118.30662359,260829.8391,122775.61486,17394.096931,626.59192246,3142.5221325,1936.7444265,21583.959289,7208.0917609,30728.795477,100055.23877,176.42875606,0,0,635.2,633.86785137,635.2,0,0,990.39450727,51.822617124,643.65751212,3.2197092084,365.26397415,886.71470113,8091.4087237,52067.653635,162433.62585,102377.23102,118.96187399,299.19903069,101.91050081,290.00420032,2382.174475,3427.701454,0,108815.49919,6276.4791599,1187903.4669,0,43227.566074,612067.72181,35687.716317,261579.02294,254462.75929,0,0,0,0,0,3065321.23,108834.74863,2117737.3829,564551.2042,41903.724394,24.042326333,797849608.81,42785790310,42786368345
2887,17.73222566,22102.742404,0,0,2800,160,8,19200000,19200000,20,186.24405548,27147.401255,27147.401255,186.24405548,133.6502642,247604.1638,107786.48349,17622.679657,603.22721268,3219.8860634,2012.1628137,22186.943527,7362.8054822,31561.911823,101776.46103,176.13903567,0,0,667.92371202,666.56406869,667.92371202,0,0,1002.8953104,63.590488771,676.09346103,3.4194187583,435.47093791,881.01849406,8024.0610964,52730.476882,165250.37153,102371.48085,134.38044914,305.36228534,104.75,296.64167768,2385.4844782,3419.6898943,0,110397.18659,6396.0359974,1207627.253,0,41468.390687,610810.13838,36520.772127,266305.30779,257051.63474,0,0,0,0,0,3050949.1555,110053.62946,2123190.0112,538423.63243,42969.756275,24.115257596,800370011.22,42786368347,42786932292
2888,17.42196701,22051.638243,0,0,2800,160,8,19200000,19200000,20,185.39728682,27023.708333,27023.708333,185.39728682,122.30426357,256579.72093,120487.52455,17352.248385,584.02810078,3167.4031008,1982.751292,23155.005168,7268.4234496,32406.17991,99955.77261,150.18410853,0,0,594.00129199,592.6744186,594.00129199,0,0,860.39857881,60.385335917,600.63824289,3.1925064599,424.64760982,744.53423773,7967.9570413,52304.023579,161901.98611,99626.146964,122.77260982,267.60174419,103.09205426,290.67829457,2069.4337855,2868.5885013,0,108323.50388,6298.1970284,1187015.8792,0,40549.513243,597836.92926,35947.210594,261402.16537,251223.46059,0,0,0,0,0,3028347.9638,108498.2135,2096340.8714,551351.09658,35897.083979,24.625,818016644.75,42786932294,42787506282
2889,17.572067442,21922.840485,0,0,2800,160,8,19200000,19200000,20,186.40222732,27170.069112,27170.069112,186.40222732,126.6793318,245164.98657,106511.68031,17522.614805,590.20045857,3221.3884704,1997.2053718,23696.022928,7272.3625942,32965.590894,101869.38847,163.90632165,0,0,627.73108418,626.38552244,627.73108418,0,0,935.20766459,60.777595807,635.20668195,3.24926302,419.11627907,817.64592204,7931.6888307,52912.037013,164644.34851,101675.22896,127.37766132,285.75597773,104.35375041,295.30330822,2234.0596135,3166.7484442,0,109963.79332,6395.0612512,1207113.0488,0,41653.910907,607095.92597,36433.655421,265160.93285,255052.89093,0,0,0,0,0,3044447.7062,112233.7658,2105286.2355,552396.20472,38720.245005,24.194235179,803105546.44,42787506283,42788075368
2890,17.305499168,22053.383468,0,0,2800,160,8,19200000,19200000,20,187.3102107,27302.875851,27302.875851,187.3102107,127.56272285,257677.4846,121723.89238,17616.333225,599.52252836,3211.7727715,2001.6995138,21829.376337,7056.734846,30887.810697,101529.67877,176.7623987,0,0,669.10307942,667.7458671,669.10307942,0,0,1006.8823339,62.197082658,677.30016207,3.3215559157,433.1280389,886.38768233,8037.2846029,52627.033063,164539.49011,101321.74846,128.1815235,312.45931929,103.4012966,293.35170178,2397.4748784,3442.2965964,0,109650.18898,6369.5163695,1205279.2778,0,41770.037601,607192.03598,36336.16013,263858.01491,255027.61815,0,0,0,0,0,3077679.5562,108879.04733,2116027.9614,572613.25219,41419.315721,23.769854133,788410791.22,42788075369,42788653220
2891,17.602070003,22083.794466,0,0,2800,160,8,19200000,19200000,20,187.12681159,27274.90415,27274.90415,187.12681159,142.12022398,250575.09354,109831.083,17188.736166,643.87121212,3274.0774045,1831.7592227,20301.535573,6570.0905797,28703.385375,101756.44796,185.30270092,0,0,703.76383399,702.38076416,703.76383399,0,0,1057.9413702,66.504940711,712.4486166,3.4512516469,457.51449275,930.83234519,8166.6903821,52368.513175,160613.2892,103476.71904,142.78227931,320.84782609,106.42061924,299.2345191,2525.8903162,3591.5612648,0,108886.80007,6309.4163373,1206443.0273,0,42630.756588,607389.72398,35659.257576,265451.17787,255677.0975,0,0,0,0,0,3052192.3146,112193.53294,2095772.2918,568187.09387,45220.592885,24.137351779,801127293.72,42788653222,42789221337
2892,17.365633411,21932.779153,0,0,2800,160,8,19200000,19200000,20,187.57394137,27341.877524,27341.877524,187.57394137,123.95537459,259381.36808,122753.50098,16996.867101,606.77296417,3233.0723127,1853.5635179,20287.046254,6317.2983713,28457.908143,100649.04821,161.37980456,0,0,626.54527687,625.18045603,626.54527687,0,0,923.2752443,61.509446254,633.82703583,3.251465798,430.46123779,803.86286645,8157.7416938,51167.382736,157828.87557,101114.86189,124.31205212,287.66970684,108.06449511,297.67785016,2200.4394137,3099.3459283,0,106898.2772,6176.8830619,1191665.2342,0,41240.878827,597971.63909,35033.086971,262240.80782,252499.24625,0,0,0,0,0,3032423.1779,107919.31726,2087578.0606,572858.12736,38069.540391,24.127361564,800780088.04,42789221339,42789797189
2893,17.431685226,21962.074461,0,0,2800,160,8,19200000,19200000,20,187.35140431,27307.910189,27307.910189,187.35140431,148.955258,247321.49967,107885.774,17506.195297,648.71881123,3276.5613978,2057.2713912,24140.063357,7252.003919,33449.338668,102718.29197,186.07086871,0,0,698.22664925,696.86316133,698.22664925,0,0,1060.9386022,65.430111039,706.96995428,3.4617896799,442.77955585,934.51926845,7996.6659046,53614.370673,164446.16068,103113.01862,149.58817766,310.32789027,110.99379491,300.58295232,2573.1753756,3551.1038537,0,109826.8034,6443.8376878,1219843.7822,0,42141.514696,607740.37884,36619.205421,267647.25408,257335.58459,0,0,0,0,0,3049410.1515,107821.55781,2101501.0663,557462.57348,44161.988243,23.405943828,775779133.3,42789797191,42790370859
2894,17.375319054,21910.358442,0,0,2800,160,8,19200000,19200000,20,186.86071429,27237.000325,27237.000325,186.86071429,122.29220779,258311.3974,121428.94545,17544.038312,591.71753247,3259.9798701,2016.2081169,23785.736364,6936.6756494,32738.62013,102195.46916,155.61688312,0,0,611.25811688,609.90551948,611.25811688,0,0,892.79545455,61.28474026,618.19285714,3.1730519481,430.92662338,773.2538961,8049.525974,53405.757143,162853.69675,100971.4513,122.72662338,279.28376623,107.74967532,298.19935065,2129.6168831,2973.2155844,0,109243.36299,6316.6172078,1217837.3481,0,40779.186364,603640.72792,36905.546104,267180.71299,256506.72922,0,0,0,0,0,3085200.737,108746.60779,2132688.9305,568434.15357,36876.722727,23.356818182,774077188.66,42790370861,42790946390
2895,17.731156657,21902.964333,0,0,2800,160,8,19200000,19200000,20,186.25495376,27148.038639,27148.038639,186.25495376,132.10369881,246807.67239,106762.56803,17496.071004,591.10964333,3323.9679657,2053.3292602,24114.245707,6826.8530383,32994.428005,103395.81275,165.25264201,0,0,645.26882431,643.89002642,645.26882431,0,0,948.62714663,64.91347424,652.73282695,3.3147291942,447.3652576,824.20772787,7981.3398283,52769.000991,163641.44452,101719.67503,132.81010568,291.93956407,109.39630119,303.35931308,2255.594782,3172.753963,0,109955.85766,6366.7288639,1229056.9419,0,40184.627147,603895.13375,36759.089168,270244.9683,256944.44749,0,0,0,0,0,3028684.9485,111861.15753,2083575.9419,556126.30614,39114.343131,24.073645971,798918276.68,42790946391,42791510370
2896,17.274618058,22057.746297,0,0,2800,160,8,19200000,19200000,20,186.37669028,27166.405344,27166.405344,186.37669028,123.29233741,255943.12943,120695.4282,17353.457502,603.8348358,3260.9632968,2021.4803606,23716.280425,6948.143915,32685.904701,101069.40019,159.60849968,0,0,622.2166774,620.87250483,622.2166774,0,0,915.01545396,61.45621378,629.42949131,3.2037990985,430.40212492,795.64552479,8043.5978751,52305.867675,161523.96909,101421.31648,123.66355441,285.57115261,107.15614939,296.44269156,2178.5840309,3066.3728268,0,108469.05409,6264.7134578,1209416.5467,0,41401.054733,604267.69639,35989.297811,265493.65229,255039.05634,0,0,0,0,0,3062517.5921,107060.13941,2106157.0557,579901.13329,37984.600773,23.859304572,791506322.75,42791510372,42792089256
2897,17.557443566,21903.515152,0,0,2800,160,8,19200000,19200000,20,185.58520691,27050.836103,27050.836103,185.58520691,129.17367221,245764.00391,107070.56109,17389.565005,600.37341153,3343.6278918,1964.2965135,22476.532095,6479.2114695,30920.040078,102950.24666,167.32877159,0,0,647.85760834,646.49136527,647.85760834,0,0,958.52134246,64.086347344,655.46855653,3.29390681,441.36298469,835.61062235,7976.2114695,52829.036494,162456.39818,101402.92115,129.82697947,296.66731834,107.71652004,299.81850766,2275.6217009,3232.2147279,0,109999.83871,6292.0316064,1228110.492,0,41139.243402,606598.11404,36501.607364,269267.64418,257753.90518,0,0,0,0,0,3063908.6983,110766.43369,2110207.4236,571235.16585,38992.546758,24.114369501,800334986.04,42792089258,42792658817
2898,17.351501512,21886.42538,0,0,2800,160,8,19200000,19200000,20,186.57202978,27195.284234,27195.284234,186.57202978,120.74231143,257878.35545,121897.10586,17406.482357,593.82324377,3343.5594043,1985.8514082,22624.895112,6539.7756556,31150.522175,102288.70832,159.23276141,0,0,622.02913564,620.66882486,622.02913564,0,0,913.37067012,61.658141793,629.19035287,3.2068630625,432.0540628,793.56879249,8051.4978958,52299.742635,161353.81386,101022.55455,121.19132405,287.98057624,106.97118809,298.13790871,2168.3159599,3061.9203626,0,109146.06183,6223.8416963,1223807.0929,0,40942.690515,603405.86954,36230.984137,268078.25445,256229.39689,0,0,0,0,0,3078257.5889,109213.32956,2113304.6212,587818.7012,38159.624798,23.86273875,791628673.89,42792658819,42793235138
2899,17.256195837,21901.447631,0,0,2800,160,8,19200000,19200000,20,186.75604254,27221.271028,27221.271028,186.75604254,127.89687399,242396.19465,106180.59942,17289.203029,622.2910087,3346.1998066,1984.1276184,22714.449887,6731.472446,31430.049952,102162.98904,173.47695778,0,0,663.71350306,662.36319691,663.71350306,0,0,991.40960361,63.613599742,671.72059297,3.3051885272,439.82436352,869.02932646,7949.5974863,52025.855946,161623.19175,102206.80793,128.51466323,308.56751531,104.61424428,296.50435063,2350.227844,3371.296165,0,109238.19755,6229.0377054,1223401.3635,0,42188.80825,608170.01386,36204.191428,267511.47277,257263.03029,0,0,0,0,0,3050539.1012,110244.76603,2089266.2842,581129.78053,41457.466323,24.02352562,797192693.52,42793235140,42793814642
2900,17.138577395,21901.790281,0,0,2800,160,8,19200000,19200000,20,186.53484655,27189.053708,27189.053708,186.53484655,119.95652174,257883.17136,121136.61381,17288.93702,614.87915601,3295.4980818,1942.6796675,22200.48913,6403.8718031,30547.040601,101518.30051,159.11924552,0,0,621.54539642,620.20492327,621.54539642,0,0,912.49680307,61.524296675,628.7081202,3.179028133,431.79955243,793.04731458,8026.0748082,51919.251598,160608.26886,101029.40953,120.3286445,288.50543478,104.01982097,293.72186701,2170.1170077,3068.1710358,0,108816.16208,6200.887468,1218343.7391,0,41959.188299,605906.14866,36050.991049,266193.44246,255911.57257,0,0,0,0,0,3069080.4207,106297.53708,2100756.5182,593369.19501,38370.868926,23.920076726,793608305.88,42793814644,42794398123
2901,17.687938771,21917.567497,0,0,2800,160,8,19200000,19200000,20,185.2421363,26999.778178,26999.778178,185.2421363,130.75819135,245715.79554,106785.21625,17396.862058,608.22837484,3391.2912844,1981.6379423,22656.91481,6531.0039318,31169.556684,103580.28506,176.19954128,0,0,744.28342071,742.91251638,744.28342071,0,0,1057.0262123,82.602228047,751.61828309,3.5642201835,588.6225426,880.56061599,7965.7516383,52389.494758,162767.72346,101576.33978,131.24115334,359.15366972,107.58486239,301.10091743,2393.8315858,3361.0901048,0,110075.34174,6279.36173,1240195.2697,0,40675.497051,605480.33781,36640.115007,271244.2464,257701.67661,0,0,0,0,0,3053105.481,109011.42661,2099979.0747,573861.8306,40245.756225,24.098623853,799786238.91,42794398125,42794963482
2902,17.650817409,22049.972964,0,0,2800,160,8,19200000,19200000,20,186.79459281,27224.776789,27224.776789,186.79459281,131.48005275,258047.83119,122719.1243,17452.096274,604.94757666,3611.457303,2164.4803825,23796.900429,6058.7583251,32020.139136,105310.49423,439.542697,0,0,2881.0520936,2879.6755687,2881.0520936,0,0,3553.363996,432.08836136,2887.0626442,9.1882624464,3490.333663,2241.1885922,8136.2492582,52880.51731,164111.76228,104515.34883,131.63699308,1779.2126607,132.59182328,307.97757995,5569.4309265,7315.6874382,0,110633.94329,6230.6821629,1268658.2483,0,40093.129245,606492.43488,36945.439169,276257.55753,261246.64721,0,0,0,0,0,3094058.3775,109780.81042,2105218.7679,602463.32476,56155.164853,23.329376855,773145567.34,42794963484,42795530030
2903,17.367895445,22087.22179,0,0,2800,160,8,19200000,19200000,20,186.69779507,27213.49546,27213.49546,186.69779507,131.59500649,241707.16472,105674.79118,17452.758431,618.27204929,3359.3025292,1974.957847,23349.620947,7094.4273671,32419.006161,102545.85798,201.13261997,0,0,865.40175097,864.04798962,865.40175097,0,0,1234.7094682,95.542153048,873.58236057,3.8498702983,697.71303502,1013.3375486,7918.8719196,52718.464008,163546.0334,102129.31744,132.04993515,438.93741894,107.32782101,298.74448768,2693.3690013,3820.095655,0,109941.78794,6337.9283398,1230569.8804,0,41622.330739,608627.02951,36480.571336,268680.38132,257511.38878,0,0,0,0,0,3066473.4005,110149.39754,2111764.2717,570077.41796,44751.95201,23.858949416,791487769.08,42795530031,42796105806
2904,17.927219076,21941.892502,0,0,2800,160,8,19200000,19200000,20,185.07398806,26977.065693,26977.065693,185.07398806,122.70968812,258156.20969,122804.23623,17676.199735,585.87126742,3426.7568016,2052.4034506,23902.128069,7133.2259456,33087.757465,104162.10119,164.62276045,0,0,772.47810219,771.09489051,772.47810219,0,0,1041.1751825,96.176177837,778.30656934,3.6303915063,708.21665561,817.23755806,8113.4296616,52594.385202,163669.8789,101495.35302,122.85865959,385.96084937,107.94061048,304.56569343,2234.0331785,3042.6240876,0,110429.95189,6318.5666888,1245985.2084,0,39961.887857,604030.88188,36978.98706,272802.58261,258338.65262,0,0,0,0,0,3071044.723,110511.66921,2108315.6483,583916.51825,35743.633378,24.013603185,796839082.58,42796105808,42796663619
2905,17.417961402,21914.024034,0,0,2800,160,8,19200000,19200000,20,186.46378694,27177.060084,27177.060084,186.46378694,130.25202988,249034.45534,107578.61643,17368.653459,619.59987009,3367.3251056,1968.3052939,22581.383241,6625.137707,31174.826242,102711.91523,194.82689185,0,0,843.47353037,842.11854498,843.47353037,0,0,1200.908087,96.00422215,851.2517051,3.8246183826,688.67034752,978.43910361,8018.2812601,52343.71809,163042.36213,102223.39396,130.80253329,425.63429685,106.55082819,299.21370575,2615.8609938,3677.2068854,0,109869.23027,6277.0906138,1235043.3511,0,41450.171809,609532.7811,36426.391036,269758.27606,258377.73498,0,0,0,0,0,3073242.4755,108843.96752,2109953.0214,580857.71971,43230.809678,23.589152322,782132495.54,42796663621,42797237741
2906,17.320066163,21909.20882,0,0,2800,160,8,19200000,19200000,20,187.21335927,27288.387808,27288.387808,187.21335927,118.31322957,254245.85214,120868.27497,17630.318418,587.90888457,3212.4552529,1982.252594,22795.861543,6881.8861868,31660.000324,100851.70525,166.78404669,0,0,758.17898833,756.82814527,758.17898833,0,0,1042.1429961,91.408236057,764.32392996,3.5622568093,666.84695201,830.37775616,7995.2016861,53288.316796,163159.78145,100926.21498,118.57457847,380.94390402,107.21919585,297.13035019,2250.4192607,3080.1738003,0,110178.02335,6316.4507134,1202500.3518,0,40925.255837,602192.50551,36722.119326,265456.738,254663.6965,0,0,0,0,0,3094750.3291,109417.14267,2174684.321,541912.8489,35819.216602,23.348249027,773786274.15,42797237742,42797815107
2907,17.833895101,21863.688104,0,0,2800,160,8,19200000,19200000,20,186.84838387,27233.963012,27233.963012,186.84838387,132.64911696,247356.993,108005.64079,17674.937687,610.71542819,3299.6694435,2038.3862046,23179.882039,6880.0793069,32098.347551,102822.35755,190.07130956,0,0,837.32455848,835.93335555,837.32455848,0,0,1177.410863,95.965678107,844.73842053,3.8413862046,701.23158947,953.23092303,8080.0966345,52912.946351,165304.46318,103135.21393,133.16427857,419.02565811,106.53382206,304.51249583,2559.3112296,3562.937021,0,112065.42652,6430.6841053,1221912.6541,0,40779.813729,610714.30423,36884.241253,270778.33789,258463.13196,0,0,0,0,0,3060985.3082,112758.2879,2133805.3096,537097.73542,41508.686771,23.777407531,788661515.16,42797815109,42798375839
2908,17.905199133,21901.099666,0,0,2800,160,8,19200000,19200000,20,186.78896321,27226.330769,27226.330769,186.78896321,185.24080268,266902.94582,124890.24214,17821.637793,617.45652174,3306.1026756,2039.287291,23376.904013,6984.8080268,32400.999331,102940.84281,254.22441472,0,0,1007.2117057,1005.7829431,1007.2117057,0,0,1517.6518395,94.982943144,1018.6070234,4.2277591973,698.7458194,1294.9782609,8253.8464883,52982.027759,166617.96455,104022.01505,185.94013378,479.52675585,107.27759197,305.43846154,3340.5414716,4928.0956522,0,112269.14615,6518.8073579,1228660.9525,0,40314.166221,614020.88094,36983.875585,272194.85217,259306.15819,0,0,0,0,0,3095276.2589,110610.03579,2139649.5589,549865.80635,55383.137793,23.734782609,787186212.11,42798375841,42798934338
2909,17.517644648,21884.157044,0,0,2800,160,8,19200000,19200000,20,188.33883207,27451.724513,27451.724513,188.33883207,182.25437149,247837.1389,108671.53547,17779.123392,667.04091059,3215.9755856,2029.7416694,23394.900363,7151.6179479,32576.25998,101805.65325,274.66314748,0,0,1057.3447707,1055.9353349,1057.3447707,0,0,1625.678324,94.44473771,1070.0613659,4.339821841,689.17881887,1404.7344111,8128.7558562,53284.860112,168388.85978,105958.34444,183.09666777,515.9069614,105.38403167,299.89343451,3623.5809964,5378.5862752,0,112227.76476,6540.2708677,1219752.3824,0,42694.393599,625199.31706,36831.767074,269243.15407,261219.48433,0,0,0,0,0,3101827.6645,112029.0673,2150916.3204,539497.94754,59718.295942,23.406466513,775816686.76,42798934340,42799505193
2910,17.617885678,21903.682959,0,0,2800,160,8,19200000,19200000,20,187.45244386,27323.159841,27323.159841,187.45244386,127.95442536,257096.96169,121895.90489,17692.440225,600.58025099,3199.8233157,1992.2159841,23061.418758,6982.2790621,32035.913804,101430.17272,166.57001321,0,0,704.2156539,702.79788639,704.2156539,0,0,999.82496697,77.735799207,710.98018494,3.4597093791,559.0181638,830.12978864,8092.8441215,52551.959379,163924.69254,101608.80053,128.45970938,335.28665786,101.36063408,299.09379128,2272.906539,3126.4970277,0,110773.0644,6368.4782034,1205276.567,0,40171.694188,604341.50727,36516.816711,267433.39366,255130.07166,0,0,0,0,0,3068646.3993,111346.12186,2145429.2873,537268.30647,38978.39531,23.80317041,789558109.72,42799505194,42800072799
2911,17.919669705,21911.089692,0,0,2800,160,8,19200000,19200000,20,186.76305221,27221.695783,27221.695783,186.76305221,135.06024096,249127.58233,107817.80991,17715.408969,594.1603079,3230.9728916,2021.476573,23367.275435,6926.0451807,32314.797189,102882.19578,165.12617135,0,0,643.28279786,641.8480589,643.28279786,0,0,948.26840696,64.14892905,650.66064257,3.2844712182,444.22456493,823.46452477,8057.7991968,52685.635207,165146.16901,102424.36412,135.68975904,287.69645248,100.80756359,302.38018742,2254.3149264,3166.976573,0,111631.87952,6421.2640562,1218196.8012,0,39798.67336,607628.23795,36954.820616,270397.59705,257347.36178,0,0,0,0,0,3034758.4612,112990.57697,2119062.8765,523824.87349,38818.294846,24.256024096,805242354.63,42800072801,42800630847
